Lat,Lon,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000
37.75,38.25,0.00,1.30,5.68,15.83,14.00,6.74,-0.11,-12.84,-12.02,-15.17,-15.23,-17.56,-34.50,-51.73,-56.78,-68.06,-71.22,-88.64,-141.07,-131.09,-124.77
37.75,38.75,0.00,12.11,16.25,16.52,15.57,3.52,-2.80,-18.42,-19.97,-24.35,-24.06,-26.07,-47.44,-65.26,-72.45,-81.08,-85.52,-152.50,-154.24,-146.44,-138.82
37.75,39.25,0.00,0.41,5.56,3.51,1.82,-8.09,-15.44,-30.70,-33.37,-36.80,-36.39,-38.39,-60.52,-79.44,-85.23,-94.83,-97.32,-120.30,-170.22,-161.37,-155.35
37.75,39.75,0.00,0.85,2.44,0.45,-2.24,-13.34,-22.03,-41.48,-42.32,-45.15,-44.25,-42.83,-64.87,-83.45,-85.32,-98.03,-100.94,-126.49,-172.19,-164.58,-158.19
37.75,40.25,0.00,0.39,6.09,5.27,0.15,-11.05,-19.65,-37.66,-37.87,-43.64,-42.76,-43.09,-63.65,-79.98,-84.02,-94.54,-97.46,-120.90,-169.84,-161.30,-154.92
37.25,27.75,0.00,1.94,4.20,-0.48,-8.15,-19.69,-31.46,-47.17,-51.82,-58.34,-59.63,-61.02,-76.29,-38.57,-41.17,-56.39,-61.22,-95.15,-105.35,-98.07,-91.20
37.25,28.25,0.00,-6.93,-10.13,-16.40,-21.59,27.81,18.63,71.54,71.46,66.96,70.23,73.68,48.08,27.61,25.36,-35.14,-33.57,-42.96,-50.13,-42.80,-37.09
37.25,28.75,0.00,3.70,7.51,4.69,0.97,-12.64,-24.19,-46.81,-45.95,-51.09,-48.05,-45.20,-63.99,-83.23,-126.91,-129.99,-127.22,-138.67,-148.20,-140.69,-136.71
37.25,29.25,0.00,0.98,3.41,0.68,-0.36,-13.01,-22.53,-56.31,-44.31,-63.85,-64.23,-63.98,-76.35,-86.36,-87.67,-91.82,-91.45,-39.11,-35.85,-21.88,-9.60
37.25,29.75,0.00,10.49,12.30,5.73,-1.38,-17.11,-31.94,-100.00,-100.68,-91.14,-86.31,-85.28,-99.31,-129.86,-130.34,-136.12,-55.33,-57.71,-52.68,-33.44,-18.21
37.25,30.25,0.00,0.44,3.33,2.30,-2.40,-42.98,-22.20,-68.17,-42.16,-48.20,-47.25,-47.11,-89.30,-99.44,-99.57,-102.29,-100.68,-59.36,-52.36,-34.33,-20.59
37.25,30.75,0.00,2.27,3.97,-2.02,-9.52,-22.37,31.48,9.07,6.04,-1.00,-2.17,-2.33,-29.44,-85.81,-86.83,-89.19,-86.42,-95.88,-104.52,-96.19,-91.46
37.25,31.25,0.00,2.98,5.46,0.13,-2.37,-15.26,-26.72,-68.43,-71.05,-75.84,-75.17,-74.41,-86.53,-97.07,-97.58,-100.56,-53.92,-50.08,-44.06,-27.37,-10.91
37.25,31.75,0.00,4.11,3.30,-2.04,-8.33,-20.52,-29.13,-42.35,-45.18,-48.26,-46.69,-45.04,-55.97,-64.27,-64.41,-24.99,-16.22,-15.46,-13.76,3.04,17.40
37.25,32.25,0.00,-1.74,1.30,-19.81,-25.41,-36.54,-45.27,-60.30,-61.57,-64.13,-53.42,-51.79,-73.82,-84.82,-86.36,-40.84,-33.75,-33.40,-30.15,-12.27,0.77
37.25,32.75,0.00,3.42,11.45,4.48,-0.26,-62.38,-70.44,-85.53,-85.39,-89.04,-87.93,-68.62,-101.75,-114.15,-115.99,-122.60,-125.22,-147.97,-70.84,-55.10,-42.10
37.25,33.25,0.00,-0.15,-0.37,8.61,4.81,-1.72,-30.04,-43.42,-45.31,-48.62,-48.48,-48.06,-60.88,-72.47,-74.29,-78.64,-48.70,-52.91,-53.06,-41.12,-29.05
37.25,33.75,0.00,-2.78,-2.54,-9.65,-16.87,-27.45,-37.07,-49.37,-49.31,-50.74,-49.26,-48.06,-60.39,-70.20,-71.34,-77.13,-43.16,-98.72,-117.23,-39.65,-28.75
37.25,34.25,0.00,-0.19,-6.11,-9.38,-19.47,-32.25,-41.71,-89.76,-88.31,-90.95,-89.60,-86.84,-97.79,-108.17,-109.69,-119.37,-124.62,-140.26,-156.46,-158.28,-11.56
37.25,34.75,0.00,-0.70,4.53,2.61,-1.67,-11.60,-19.25,-131.29,-36.45,-136.79,-138.41,-137.85,-142.72,-146.66,-146.70,-147.63,-146.23,-151.96,-79.50,-70.66,-62.50
37.25,35.25,0.00,-2.37,-0.02,-12.03,-23.13,-44.37,-61.16,-93.22,-93.40,-97.95,-91.17,-84.81,-69.20,-93.74,-95.16,-107.98,-106.85,-130.07,-141.26,-124.79,-113.46
37.25,35.75,0.00,-1.40,-3.40,-12.21,-21.26,-41.05,-55.03,1.80,-5.40,-19.02,-86.94,-81.52,-47.75,-52.61,-54.66,-64.67,-64.13,-90.03,-109.80,-90.55,-77.81
37.25,36.25,0.00,-5.08,-7.15,-16.49,-25.47,-44.23,-56.41,-9.52,-16.33,-26.28,-26.47,-28.28,-56.55,-81.10,-81.80,-91.92,-89.66,-109.00,-114.63,-109.90,-96.17
37.25,36.75,0.00,11.43,14.70,13.01,13.07,3.84,-1.30,-18.71,-18.71,-23.51,-21.64,-21.47,-44.84,-63.35,-66.08,-75.13,-79.62,-104.46,-122.05,-114.66,-113.03
37.25,37.25,0.00,0.87,4.07,1.18,2.30,-6.75,-0.23,-9.82,-12.20,-15.85,-22.67,-25.85,-40.97,-56.20,-61.96,-71.46,-76.51,-86.24,-118.45,-112.29,-106.95
37.25,37.75,0.00,1.04,13.23,15.77,13.30,5.91,-1.05,-12.57,-13.58,-17.65,-16.92,-17.50,-35.28,-50.72,-55.26,-63.95,-109.23,-118.38,-123.27,-115.97,-110.73
37.25,38.25,0.00,1.59,3.64,3.80,0.91,-8.54,-15.06,-29.79,-29.34,-34.32,-35.90,-36.22,-55.43,-135.51,-136.03,-139.12,-139.12,-148.95,-154.43,-147.11,-141.59
37.25,38.75,0.00,0.61,-83.25,3.67,-0.26,-9.80,-15.82,-32.24,-33.80,-37.25,-37.76,-38.50,-61.44,-78.17,-81.90,-93.70,-148.10,-117.44,-166.27,-158.15,-152.77
37.25,39.25,0.00,1.60,6.20,3.67,-0.67,-9.83,-14.88,-31.79,-33.03,-38.39,-38.62,-38.66,-59.68,-78.56,-83.77,-94.32,-149.66,-118.97,-166.44,-124.41,-153.35
37.25,39.75,0.00,1.08,3.78,2.41,-0.60,-8.63,-16.49,-33.35,-35.19,-38.71,-39.22,-38.77,-61.48,-81.44,-86.26,-95.25,-99.96,-119.62,-171.19,-163.34,-123.78
37.25,40.25,0.00,0.52,2.99,0.77,1.31,-8.16,-17.22,-33.55,-36.80,-41.41,-41.87,-42.37,-65.26,-86.34,-91.77,-100.91,-104.86,-126.60,-179.33,-170.86,-130.96
36.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,28.25,0.00,2.51,1.64,0.54,-3.06,-13.50,-21.58,-36.57,-38.92,-45.39,-45.92,-47.32,-65.19,-79.22,-82.44,-88.81,-88.57,-104.04,-84.89,-103.31,-97.24
36.75,28.75,0.00,-10.76,3.64,-10.03,-15.40,-16.50,-25.70,-44.87,-47.83,-54.01,-54.29,-55.60,-74.69,-89.73,-93.50,-98.82,-97.43,-67.75,-95.77,-86.15,-81.19
36.75,29.25,0.00,2.11,2.19,-0.98,-6.43,-17.65,8.74,-13.94,-15.01,-21.59,-26.59,-29.16,-51.98,-78.48,-78.40,-81.82,-79.41,-90.23,-99.44,-90.59,-86.56
36.75,29.75,0.00,-1.25,-1.59,-7.39,-13.43,-26.59,-30.31,-42.66,-42.69,-45.48,-45.20,-43.74,-56.95,-66.89,-67.92,-23.96,-20.31,-19.85,-21.72,-8.29,2.88
36.75,30.25,0.00,-0.10,1.48,-2.61,-9.00,-19.30,-26.65,-34.68,-34.01,-48.50,-47.78,-48.44,-59.04,-69.25,-69.06,-72.59,-72.56,-48.13,-48.06,-36.56,-24.72
36.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,31.75,0.00,-4.00,-4.95,-13.69,-22.07,-58.50,-3.17,-21.14,-24.90,-31.14,-31.77,-32.32,21.53,-3.20,-7.04,-21.26,-22.79,-55.65,-92.18,-84.04,-77.90
36.75,32.25,0.00,-0.78,-1.98,-5.59,-11.83,-21.12,-29.64,-42.25,-43.78,-44.65,-43.75,-42.05,-55.09,-65.30,-66.85,-31.15,-27.29,-29.95,-30.27,-21.37,-13.20
36.75,32.75,0.00,-4.04,-0.23,-4.40,-17.59,-27.52,-35.01,-48.91,-48.09,-50.99,-47.47,-45.87,-61.48,-72.65,-74.59,-36.39,-31.87,-34.41,-37.62,-27.45,-20.68
36.75,33.25,0.00,1.78,3.52,0.65,-2.93,-12.89,-20.64,-34.52,-21.95,-42.96,-44.06,-44.06,-56.16,-65.20,-66.66,-70.62,-70.56,-82.41,-93.22,-85.98,-82.14
36.75,33.75,0.00,-0.93,0.09,-3.23,-4.90,-11.06,-15.53,-23.19,-22.88,-24.30,-23.35,-21.40,-29.73,-35.90,-35.94,-38.36,-39.12,-44.55,-49.15,-46.18,-45.76
36.75,34.25,0.00,-0.58,-1.09,-2.71,-5.91,78.70,72.30,52.03,51.95,49.00,48.79,50.88,25.52,2.88,-6.12,-19.48,-29.54,-54.14,-53.56,-49.03,-46.72
36.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,35.25,0.00,-4.21,-2.60,-14.38,-21.50,-43.74,-57.11,-86.92,-84.99,-89.98,-83.83,-76.11,-110.44,-83.63,-89.92,-103.37,-108.57,-142.25,-166.53,-153.20,-148.23
36.75,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,36.25,0.00,-7.70,-7.88,-22.67,-30.90,-49.63,-65.68,-88.76,-91.66,-21.32,-93.99,-88.55,-48.29,-75.29,-80.83,-89.31,-89.48,-121.46,-144.65,-128.37,-110.78
36.75,36.75,0.00,0.23,0.53,-5.52,-13.29,-28.30,-26.51,13.07,12.97,7.15,10.70,7.02,-21.08,-43.23,-46.32,-56.55,-60.41,-85.53,-105.41,-93.38,-90.12
36.75,37.25,0.00,0.13,-0.23,-4.90,65.35,56.52,47.38,35.03,31.74,28.34,29.28,29.87,7.35,-7.36,-64.84,-21.55,-67.99,-45.20,-83.34,-76.13,-71.31
36.75,37.75,0.00,0.94,2.16,-1.46,39.22,38.59,37.64,24.17,26.24,20.98,22.14,16.46,3.51,-57.91,-59.24,-61.95,-61.11,-70.93,-77.17,-70.26,-64.04
36.75,38.25,0.00,0.88,2.07,-1.26,-4.94,38.07,31.81,18.21,20.33,14.60,15.41,15.43,-1.09,-58.82,-59.51,-63.45,-63.68,-75.56,-82.79,-76.01,-71.04
36.75,38.75,0.00,1.11,2.46,-1.08,-4.52,39.68,34.65,20.82,19.48,15.61,18.12,-37.41,-0.93,-61.03,-62.28,-67.17,-66.35,-79.45,-88.88,-81.86,-76.31
36.75,39.25,0.00,0.07,56.53,50.09,47.10,43.16,37.90,22.86,22.91,17.87,-41.64,-41.51,-0.50,-16.27,-67.99,-71.89,-71.32,-84.56,-95.04,-86.91,-82.58
36.75,39.75,0.00,0.32,1.13,-3.33,-6.91,49.63,45.21,31.28,29.88,25.39,25.62,26.37,4.06,-13.51,-19.18,-72.01,-72.06,-51.82,-93.77,-86.52,-80.53
36.75,40.25,0.00,0.40,1.23,-3.18,62.16,52.86,48.68,34.65,34.50,30.06,30.28,30.34,5.78,-11.97,-17.21,-25.87,-31.04,-85.82,-96.36,-88.30,-82.45
36.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,29.75,0.00,0.91,1.70,-3.30,-4.51,-11.77,-15.51,-24.58,-26.18,-28.32,-29.04,-29.45,-35.99,-4.99,-7.14,-22.69,-27.43,-52.61,-50.19,-65.77,-45.28
36.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,32.75,0.00,-0.97,0.61,-5.32,-4.85,-15.80,-65.25,-72.03,-72.73,-74.63,-73.28,-72.42,-81.19,-88.24,-90.11,-93.39,-94.37,-100.78,-105.67,-103.14,-102.51
36.25,33.25,0.00,-0.27,1.07,-1.37,-1.86,-6.90,71.10,51.23,51.35,44.04,45.08,48.81,13.44,-11.56,-23.67,-34.21,-40.17,-58.41,-51.13,-47.90,-45.97
36.25,33.75,0.00,-1.78,-1.32,-4.71,-6.44,-10.83,-14.58,30.22,-24.99,-26.13,31.46,-22.31,20.50,59.23,53.32,39.95,37.07,7.45,-7.31,-4.22,-0.82
36.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,36.25,0.00,-1.26,-2.12,-11.94,-20.87,-46.63,-62.92,-94.10,-93.14,-97.23,-88.78,-85.86,-64.83,-90.67,-95.76,-107.96,-109.21,-141.62,-164.95,-150.28,-142.24
36.25,36.75,0.00,-2.75,-1.07,-7.16,-11.57,-13.27,-23.36,-45.12,-41.91,4.44,5.68,6.47,-21.89,-44.92,-49.20,-59.62,-63.48,-87.58,-152.67,-143.80,-138.21
36.25,37.25,0.00,1.07,1.30,-0.44,-4.02,-11.45,13.16,8.56,8.70,-35.84,-35.74,-0.60,-47.08,-57.06,-58.12,-61.55,-61.10,-73.89,-80.08,-73.08,-68.10
36.25,37.75,0.00,1.30,3.22,0.79,-1.40,-8.26,9.34,-2.79,-3.29,-6.55,-4.26,-3.09,-39.49,-48.78,-49.84,-53.39,-52.58,-62.82,-68.48,-61.66,-57.69
36.25,38.25,0.00,2.34,4.27,2.23,0.53,-5.82,13.59,1.04,-0.96,-3.30,-0.95,0.00,-16.92,-46.51,-47.62,-50.19,-51.39,-59.84,-67.32,-61.62,-56.43
36.25,38.75,0.00,0.63,2.97,0.22,-2.49,-10.46,-16.14,-27.54,-29.80,-34.73,-35.24,-34.91,-46.47,-57.22,-58.62,-54.41,-58.49,-75.11,-84.15,-77.72,-73.78
36.25,39.25,0.00,0.71,2.75,-1.12,-4.82,-13.64,-19.59,-32.53,-36.17,-39.76,-39.90,-39.27,-53.48,-66.06,-67.47,-72.29,-71.29,-86.90,-96.58,-88.85,-84.05
36.25,39.75,0.00,0.30,0.52,-2.71,-6.71,26.30,18.84,5.55,7.19,-42.52,-41.34,-41.95,-56.08,-66.95,-31.42,-72.05,-43.72,-84.60,-95.31,-87.14,-81.51
36.25,40.25,0.00,0.57,37.83,38.34,38.88,28.81,22.24,10.77,9.48,6.41,7.29,7.65,-11.34,-23.14,-66.40,-69.41,-69.61,-81.83,-89.64,-82.35,-76.69
35.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,36.25,0.00,-2.71,-4.16,-13.28,-23.31,-43.27,-55.18,-77.37,-76.11,5.57,-77.38,9.30,-18.41,-46.14,-51.36,-65.71,-67.56,-99.54,-165.16,-112.38,-105.79
35.75,36.75,0.00,-1.05,0.08,-4.38,-7.49,-17.73,-24.49,29.17,26.39,19.44,18.03,13.20,-10.52,-23.69,-69.61,-73.28,-74.41,-86.49,-95.54,-89.34,-84.52
35.75,37.25,0.00,2.20,3.21,-0.34,-3.01,-9.45,-16.40,-4.66,-4.50,-9.50,-5.89,-5.24,-24.36,-55.72,-56.82,-53.35,-54.35,-73.71,-82.37,-75.75,-70.96
35.75,37.75,0.00,0.78,1.83,0.81,-2.20,-8.57,-1.93,-15.72,-27.78,-31.36,-21.30,-30.60,-42.62,-48.41,-51.42,-57.18,-56.94,-68.85,-76.85,-70.57,-66.04
35.75,38.25,0.00,2.20,3.28,2.84,-0.23,-5.23,-11.63,-13.72,-13.99,-18.83,-17.49,-17.51,-37.53,-47.41,-49.11,-52.99,-52.76,-63.87,-71.98,-65.14,-60.93
35.75,38.75,0.00,1.35,2.60,1.19,-1.53,-8.50,-14.76,-25.08,-27.94,-32.26,-31.42,-31.85,-42.97,-53.40,-54.50,-59.77,-59.55,-72.52,-81.81,-74.99,-69.90
35.75,39.25,0.00,-1.50,-2.50,-4.06,-6.59,-12.84,-16.08,-24.77,-25.75,-28.11,-27.25,-26.35,-37.00,-46.70,-48.70,-52.68,-52.85,-66.90,-77.43,-72.00,-68.32
35.75,39.75,0.00,-1.06,-1.42,-3.56,-7.41,-11.70,-15.08,-23.88,-24.66,-26.68,-25.02,-22.38,-33.99,-43.53,-45.55,-49.97,-49.02,-64.06,-74.19,-69.89,-66.78
35.75,40.25,0.00,1.31,2.11,-0.59,-3.70,-10.13,1.62,-25.27,-27.72,-30.82,-31.17,-30.40,-41.69,-52.45,-52.92,-56.84,-56.94,-67.91,-75.26,-69.77,-64.87
35.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,33.25,0.00,0.23,1.56,0.69,-0.46,-5.81,-8.18,-19.82,-15.32,-16.53,-9.61,-5.97,-29.55,-50.21,-56.11,-67.81,-72.96,-94.23,-111.17,-108.45,-108.09
35.25,33.75,0.00,-1.05,1.56,-0.48,0.94,-6.33,-8.96,-21.60,-15.75,-16.22,-8.15,-5.30,-29.77,-52.93,-59.45,-70.40,-75.63,-100.10,-117.54,-113.54,-114.01
35.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,36.25,0.00,-1.14,0.83,-1.57,-3.54,-15.32,-23.80,-40.01,-39.52,-44.19,-41.22,-38.40,-11.49,-36.64,-41.18,-54.37,-57.71,-84.25,-115.86,-109.13,-79.46
35.25,36.75,0.00,1.62,3.76,-0.06,-2.72,-11.18,-17.25,-30.19,-30.37,-8.01,-5.74,-5.93,-27.55,-44.00,-47.64,-57.99,-59.43,-83.22,-90.96,-85.37,-81.17
35.25,37.25,0.00,1.68,2.18,-1.26,-3.84,-12.03,-10.49,-26.74,-31.84,-37.50,-36.77,-36.60,-48.60,-60.09,-61.54,-65.91,-66.14,-80.19,-88.13,-80.99,-77.15
35.25,37.75,0.00,1.61,2.32,-1.11,-3.73,-11.81,-18.37,-30.68,-33.18,-38.28,-37.66,-37.64,-50.47,-60.25,-61.34,-66.52,-66.89,-80.11,-88.29,-82.17,-76.14
35.25,38.25,0.00,0.50,2.48,-0.13,-3.25,-9.90,-14.56,-27.16,-29.90,-32.49,-32.96,-32.23,-44.47,-54.97,-56.03,-60.37,-60.43,-73.15,-82.69,-76.36,-72.57
35.25,38.75,0.00,1.29,2.44,0.52,-2.00,-8.86,-13.66,-24.57,-27.28,-31.02,-30.82,-30.20,-42.32,-52.24,-53.66,-57.94,-58.43,-70.66,-78.77,-73.11,-69.51
35.25,39.25,0.00,-1.23,-1.36,-4.64,-5.16,-10.10,-12.67,-21.23,-23.12,-23.14,-22.07,-21.71,-31.72,-39.81,-40.85,-43.78,-44.77,-56.95,-67.96,-61.82,-59.33
35.25,39.75,0.00,-1.18,-0.07,-3.30,-4.84,-8.34,-12.11,-17.73,-19.20,-17.86,-19.26,-17.54,-24.70,-31.40,-31.55,-35.22,-35.77,-46.37,-53.27,-49.48,-48.10
35.25,40.25,0.00,0.98,2.68,0.70,-1.51,-7.07,-11.82,-14.49,-11.81,-13.21,-10.82,-8.89,-24.95,-38.18,-40.44,-44.83,-44.96,-55.21,-61.96,-57.48,-54.62
34.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
