Lat,Lon,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000
37.75,40.25,0.00,0.30,0.64,-0.38,-0.44,-1.59,-1.71,-3.83,-2.15,-1.33,1.02,3.04,-0.71,-3.28,-3.43,-4.85,-6.19,-7.71,-6.10,-7.88,-9.75
37.25,27.75,0.00,2.96,9.64,10.02,11.53,4.38,1.14,-14.95,-9.97,-11.04,-4.52,-1.02,-28.68,-52.86,-60.52,-75.62,-84.71,-113.95,-134.35,-134.28,-136.71
37.25,28.25,0.00,3.07,9.41,9.68,10.81,3.76,0.28,-15.17,-10.99,-12.33,-6.44,-3.24,-29.17,-51.68,-58.64,-72.43,-80.55,-106.98,-124.87,-124.43,-126.23
37.25,28.75,0.00,3.18,9.17,9.33,10.09,3.14,-0.58,-15.39,-12.00,-13.61,-8.36,-5.47,-29.67,-50.50,-56.77,-69.24,-76.39,-100.01,-115.39,-114.58,-115.75
37.25,29.25,0.00,3.29,8.94,8.98,9.36,2.53,-1.44,-15.62,-13.01,-14.89,-10.28,-7.69,-30.16,-49.32,-54.89,-66.05,-72.23,-93.05,-105.92,-104.73,-105.27
37.25,29.75,0.00,3.40,8.71,8.63,8.64,1.91,-2.30,-15.84,-14.02,-16.18,-12.20,-9.92,-30.66,-48.14,-53.01,-62.86,-68.07,-86.08,-96.44,-94.88,-94.79
37.25,30.25,0.00,3.33,8.35,8.20,8.06,1.53,-2.63,-15.56,-13.94,-16.00,-12.18,-9.91,-29.55,-46.05,-50.57,-59.80,-64.65,-81.43,-90.82,-89.26,-89.06
37.25,30.75,0.00,3.07,7.86,7.68,7.61,1.38,-2.41,-14.61,-11.21,-11.32,-6.12,-3.11,-22.63,-39.76,-45.46,-56.43,-61.95,-79.10,-89.04,-87.87,-88.08
37.25,31.25,0.00,2.80,7.38,7.16,7.17,1.23,-2.19,-14.00,-11.56,-12.71,-7.96,-4.60,-23.62,-40.08,-44.58,-53.97,-59.26,-76.76,-87.27,-86.48,-87.09
37.25,31.75,0.00,2.54,6.89,6.63,6.73,1.09,-1.97,-13.22,-10.37,-11.07,-6.27,-3.20,-21.39,-37.09,-41.58,-51.06,-56.56,-74.43,-85.50,-85.10,-86.11
37.25,32.25,0.00,2.28,6.41,6.11,6.28,0.94,-1.75,-12.44,-9.18,-9.22,-3.24,0.60,-17.31,-33.24,-38.24,-48.14,-53.87,-72.09,-83.73,-83.71,-85.13
37.25,32.75,0.00,2.02,5.92,5.59,5.84,0.79,-1.18,-10.20,-4.69,-3.15,3.11,7.11,-9.81,-25.19,-30.50,-41.58,-49.61,-68.77,-81.33,-82.32,-84.15
37.25,33.25,0.00,1.75,5.44,5.07,5.40,0.65,-0.47,-8.82,-3.00,-1.04,5.49,9.73,-6.54,-21.48,-26.69,-37.71,-45.84,-65.56,-78.63,-80.27,-83.10
37.25,33.75,0.00,1.49,4.95,4.54,4.95,0.50,-0.37,-8.13,-1.99,0.38,7.18,11.66,-3.95,-18.45,-23.57,-34.53,-42.76,-62.95,-76.55,-78.57,-81.81
37.25,34.25,0.00,1.38,4.49,4.27,4.79,1.12,-0.01,-7.54,-3.37,-2.13,3.41,7.21,-6.80,-19.35,-23.24,-31.78,-37.53,-53.97,-65.18,-66.85,-69.69
37.25,34.75,0.00,1.26,4.04,3.99,4.63,1.75,1.07,-4.94,-0.82,0.81,5.79,9.18,-2.16,-12.43,-16.05,-23.63,-29.27,-42.84,-51.95,-54.16,-57.19
37.25,35.25,0.00,1.15,3.58,3.71,4.46,2.37,2.16,-2.43,1.11,2.61,7.03,10.13,0.64,-7.76,-10.54,-16.55,-21.01,-31.72,-38.72,-41.47,-44.70
37.25,35.75,0.00,1.03,3.12,3.43,4.30,2.99,3.24,0.13,3.36,4.98,8.84,11.59,4.36,-1.97,-4.19,-8.94,-12.75,-20.60,-25.49,-28.78,-32.20
37.25,36.25,0.00,0.92,2.67,3.15,4.14,3.61,4.33,2.69,5.60,7.35,10.65,13.05,8.08,3.82,2.16,-1.32,-4.49,-9.48,-12.26,-16.09,-19.71
37.25,36.75,0.00,0.80,2.21,2.87,3.97,4.24,5.41,5.25,7.84,10.07,13.15,15.40,12.60,10.19,8.82,6.30,3.76,1.64,0.98,-3.40,-7.21
37.25,37.25,0.00,0.69,1.75,2.59,3.81,4.86,6.98,8.98,11.99,14.48,16.99,18.83,18.12,17.54,16.46,15.03,12.53,12.76,14.21,9.29,5.28
37.25,37.75,0.00,0.58,1.45,2.26,3.43,4.68,6.78,9.04,11.82,14.25,16.51,18.21,18.31,18.58,18.11,17.30,15.20,16.69,18.99,13.94,9.89
37.25,38.25,0.00,0.49,1.29,1.88,2.99,4.18,6.22,8.08,10.82,13.13,15.49,17.53,16.87,16.68,15.96,14.62,12.52,13.45,15.33,10.55,6.60
37.25,38.75,0.00,0.55,1.58,2.40,3.88,5.20,7.18,8.32,11.03,13.22,15.68,17.59,16.65,16.05,15.40,13.98,11.59,10.60,11.67,7.16,3.30
37.25,39.25,0.00,0.30,0.97,1.28,2.36,3.33,5.04,5.63,8.30,10.36,12.93,14.95,13.48,12.47,11.90,10.41,8.33,7.48,8.01,3.77,0.01
37.25,39.75,0.00,0.21,0.81,0.73,1.47,2.13,3.65,3.95,6.59,8.53,11.20,13.32,11.33,9.92,9.43,7.85,5.80,4.41,4.35,0.38,-3.28
37.25,40.25,0.00,0.12,0.65,0.35,0.95,1.25,2.51,2.30,4.90,6.72,9.49,11.72,9.21,7.40,6.97,5.33,3.30,1.37,0.69,-3.01,-6.57
36.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,28.25,0.00,1.73,7.90,7.71,9.31,2.42,0.04,-15.99,-8.88,-8.29,0.32,5.24,-24.55,-50.70,-59.27,-76.24,-86.37,-117.15,-138.28,-138.55,-141.26
36.75,28.75,0.00,1.82,7.60,7.34,8.56,1.46,-1.41,-16.83,-10.92,-10.44,-2.30,2.51,-25.10,-49.24,-56.84,-71.92,-80.75,-108.64,-127.47,-127.67,-130.06
36.75,29.25,0.00,1.90,7.29,6.98,7.89,1.11,-1.82,-16.26,-11.17,-11.42,-4.44,-0.20,-25.30,-46.97,-53.47,-66.79,-74.76,-99.99,-116.67,-116.78,-118.86
36.75,29.75,0.00,1.99,6.98,6.62,7.23,0.76,-2.23,-15.69,-11.29,-11.64,-5.25,-1.26,-24.19,-43.90,-49.67,-61.66,-68.77,-91.35,-105.86,-105.90,-107.67
36.75,30.25,0.00,1.93,6.63,6.23,6.73,0.53,-2.33,-15.06,-10.81,-11.00,-4.74,-0.73,-22.37,-40.97,-46.36,-57.72,-64.50,-85.92,-99.60,-99.81,-101.66
36.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,31.75,0.00,1.33,5.49,4.99,5.68,0.23,-1.69,-12.98,-7.58,-6.19,1.51,6.59,-13.69,-31.68,-37.23,-49.42,-56.84,-79.25,-94.48,-95.97,-99.20
36.75,32.25,0.00,1.13,5.11,4.58,5.33,0.13,-1.47,-12.29,-6.50,-4.98,2.60,7.71,-12.21,-29.81,-35.08,-46.70,-54.29,-77.03,-92.77,-94.69,-98.38
36.75,32.75,0.00,0.93,4.73,4.17,4.98,0.03,-1.26,-11.59,-5.42,-3.47,4.44,9.82,-9.66,-27.02,-32.26,-43.95,-51.74,-74.81,-91.01,-93.41,-97.56
36.75,33.25,0.00,0.73,4.35,3.75,4.63,-0.08,-1.04,-10.90,-4.34,-1.97,6.27,11.93,-7.09,-22.73,-27.62,-39.02,-47.09,-69.58,-85.91,-89.26,-94.22
36.75,33.75,0.00,0.53,3.96,3.34,4.28,-0.18,-0.83,-10.20,-3.26,-0.46,8.10,14.04,-4.58,-21.43,-26.62,-38.44,-46.63,-69.43,-86.16,-89.95,-95.37
36.75,34.25,0.00,0.52,3.56,3.13,4.10,0.47,0.17,-7.57,-1.32,1.39,9.02,14.36,-1.44,-15.67,-19.82,-29.36,-36.47,-55.54,-69.56,-73.64,-78.95
36.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,35.25,0.00,0.49,2.74,2.71,3.73,1.77,2.16,-2.29,2.57,5.09,10.85,14.98,4.84,-4.13,-7.02,-13.70,-18.90,-31.23,-39.83,-43.97,-48.75
36.75,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.75,36.25,0.00,0.46,1.92,2.29,3.36,3.07,4.16,2.98,6.46,8.80,12.67,15.60,11.13,7.40,6.04,2.80,-0.41,-5.15,-7.94,-12.73,-17.30
36.75,36.75,0.00,0.45,1.52,2.08,3.18,3.72,5.15,5.61,8.40,10.65,13.59,15.91,14.27,13.16,12.57,11.05,8.83,7.89,8.00,2.89,-1.57
36.75,37.25,0.00,0.44,1.11,1.87,3.06,4.84,7.09,9.53,12.02,14.44,16.64,18.47,19.62,21.00,20.99,20.84,19.16,21.10,23.94,18.52,14.15
36.75,37.75,0.00,0.39,0.85,1.62,2.79,4.80,7.07,10.04,12.25,14.64,16.47,18.56,20.10,22.42,22.77,23.35,22.17,25.65,29.74,24.33,20.10
36.75,38.25,0.00,0.44,1.26,2.43,4.21,6.12,8.35,10.89,13.15,15.42,17.35,19.70,20.69,22.05,22.11,22.11,20.51,22.79,25.41,20.33,16.25
36.75,38.75,0.00,0.70,1.83,3.01,4.63,6.22,8.22,9.98,12.14,13.99,15.80,17.50,18.35,19.46,19.50,19.31,17.73,19.19,21.08,16.33,12.41
36.75,39.25,0.00,0.16,0.51,0.77,1.58,2.85,4.62,6.13,8.37,10.40,12.51,14.29,14.53,15.13,15.15,14.76,13.52,14.75,16.75,12.33,8.57
36.75,39.75,0.00,0.08,0.40,0.43,0.81,1.79,3.38,4.49,6.73,8.63,10.84,13.09,12.42,12.42,12.42,11.84,10.61,11.09,12.42,8.34,4.73
36.75,40.25,0.00,0.13,0.65,0.77,1.33,1.99,3.35,3.97,6.19,7.97,10.27,12.80,11.58,10.81,10.79,10.02,8.49,7.64,8.08,4.34,0.89
36.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,29.75,0.00,0.58,5.25,4.60,5.82,-0.39,-2.16,-15.55,-8.56,-7.10,1.71,7.40,-17.73,-39.67,-46.33,-60.47,-69.47,-96.62,-115.28,-116.91,-120.54
36.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,32.75,0.00,-0.15,3.53,2.74,4.11,-0.74,-0.98,-11.52,-2.84,0.84,11.21,18.37,-3.37,-22.92,-28.93,-42.66,-51.80,-77.70,-97.01,-101.59,-108.15
36.25,33.25,0.00,-0.29,3.26,2.44,3.86,-0.80,-0.77,-10.91,-1.88,2.20,12.91,20.36,-1.01,-20.32,-25.62,-37.56,-46.45,-72.15,-92.50,-97.56,-104.64
36.25,33.75,0.00,-0.43,2.98,2.14,3.60,-0.86,-0.56,-10.30,-0.91,3.57,14.61,22.34,1.36,-17.22,-21.53,-32.92,-41.70,-67.00,-87.35,-94.04,-102.10
36.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.25,36.25,0.00,0.01,1.18,1.44,2.59,2.52,3.99,3.26,7.31,10.24,14.70,18.15,14.18,10.97,9.91,6.92,3.66,-0.81,-3.63,-9.37,-14.89
36.25,36.75,0.00,0.10,0.82,1.30,2.39,3.20,4.90,5.97,8.96,11.57,14.72,17.31,16.74,16.71,16.62,15.79,13.89,14.15,15.02,9.19,4.07
36.25,37.25,0.00,0.19,0.46,1.16,2.21,4.24,6.65,9.95,12.15,14.67,16.59,18.36,21.31,24.42,25.07,26.01,24.98,29.34,33.67,27.74,23.02
36.25,37.75,0.00,0.61,1.30,2.64,4.26,6.70,9.12,12.67,14.37,16.45,18.07,20.21,23.81,27.35,28.21,29.77,29.13,35.08,40.49,34.72,30.31
36.25,38.25,0.00,0.54,1.21,2.41,3.91,6.06,8.28,11.35,13.06,15.02,16.86,19.03,21.99,24.94,25.69,26.75,26.04,30.98,35.49,30.11,25.91
36.25,38.75,0.00,0.47,1.13,2.18,3.56,5.42,7.44,10.03,11.75,13.60,15.01,16.88,19.19,21.97,22.69,23.72,22.95,26.88,30.49,25.50,21.52
36.25,39.25,0.00,0.12,0.45,1.21,2.47,4.04,5.86,8.21,10.03,12.02,13.67,15.70,17.38,19.37,19.98,20.70,19.86,22.78,25.53,20.90,17.13
36.25,39.75,0.00,-0.05,-0.02,0.12,0.54,1.65,3.32,5.24,7.07,8.94,10.68,12.26,13.55,15.12,15.61,16.12,15.53,17.87,20.48,16.29,12.74
36.25,40.25,0.00,-0.11,-0.09,-0.10,0.29,0.69,1.69,2.82,4.67,6.42,8.25,9.87,10.48,11.42,11.80,12.06,11.44,13.46,15.48,11.69,8.34
35.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,33.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.75,36.25,0.00,-0.44,0.44,0.59,1.82,1.97,3.82,3.55,8.17,11.68,16.72,20.70,17.23,14.55,13.79,11.03,7.74,3.68,1.04,-5.83,-12.38
35.75,36.75,0.00,-0.25,0.13,0.52,1.60,2.68,4.65,6.34,9.51,12.50,15.85,18.71,19.22,20.26,20.68,20.60,19.06,20.73,22.06,15.48,9.71
35.75,37.25,0.00,-0.06,-0.18,0.45,1.38,3.51,5.79,9.62,11.46,13.99,15.66,17.41,21.98,26.88,28.41,30.78,30.73,37.52,43.40,36.97,31.89
35.75,37.75,0.00,0.36,0.53,1.69,3.00,5.64,8.01,12.35,13.56,15.61,16.68,18.49,24.13,29.75,31.51,34.63,34.97,43.78,51.24,45.10,40.52
35.75,38.25,0.00,0.30,0.48,1.52,2.75,5.13,7.33,11.22,12.47,14.41,15.58,17.39,22.31,27.21,28.75,31.39,31.58,39.17,45.57,39.89,35.57
35.75,38.75,0.00,0.24,0.42,1.35,2.50,4.62,6.65,10.08,11.37,13.21,14.53,16.34,20.54,24.73,26.07,28.14,28.18,34.56,39.89,34.68,30.63
35.75,39.25,0.00,0.18,0.37,1.18,2.24,4.11,5.98,8.95,10.27,12.01,13.10,14.39,18.07,21.86,23.06,24.89,24.78,29.96,34.23,29.46,25.69
35.75,39.75,0.00,-0.10,-0.14,0.43,1.34,2.96,4.69,7.42,8.85,10.69,11.97,13.32,16.20,19.25,20.24,21.65,21.39,25.35,28.67,24.25,20.74
35.75,40.25,0.00,-0.15,-0.25,0.03,0.57,1.68,3.25,5.50,6.96,8.69,10.04,11.45,13.54,15.85,16.63,17.60,17.20,19.96,22.87,19.03,15.80
35.25,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,32.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,33.25,0.00,-2.34,1.08,-0.19,2.32,-2.24,-0.23,-10.94,3.05,10.55,26.18,37.20,11.22,-12.52,-19.98,-36.39,-46.04,-75.32,-98.99,-106.99,-117.73
35.25,33.75,0.00,-2.28,1.01,-0.27,2.26,-2.21,-0.03,-10.51,3.80,11.64,27.61,38.94,13.23,-10.32,-17.68,-31.60,-40.91,-69.33,-92.64,-101.16,-112.45
35.25,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,34.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,35.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,35.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.25,36.25,0.00,-0.89,-0.30,-0.27,1.05,1.43,3.65,3.83,9.02,13.12,18.75,23.25,20.28,18.12,17.66,15.49,13.25,11.54,9.78,2.00,-5.50
35.25,36.75,0.00,-0.60,-0.57,-0.27,0.81,2.16,4.39,6.70,10.07,13.42,16.98,20.11,21.69,23.81,24.73,26.01,25.29,28.93,31.47,23.84,17.10
35.25,37.25,0.00,-0.29,-0.78,-0.14,0.77,3.18,5.48,10.01,11.52,14.10,15.51,17.22,23.54,30.34,32.76,36.51,37.22,46.20,53.44,46.19,40.77
35.25,37.75,0.00,0.11,-0.24,0.73,1.73,4.58,6.90,12.03,12.75,14.78,15.28,16.37,24.27,32.23,34.91,39.50,40.93,52.47,61.99,55.49,50.73
35.25,38.25,0.00,0.06,-0.26,0.62,1.58,4.20,6.38,11.08,11.87,13.80,14.39,15.82,22.71,29.61,31.99,36.03,37.18,47.36,55.65,49.67,45.23
35.25,38.75,0.00,0.01,-0.28,0.52,1.43,3.82,5.87,10.13,10.98,12.82,13.44,14.81,20.89,26.98,29.07,32.56,33.44,42.25,49.30,43.85,39.74
35.25,39.25,0.00,-0.04,-0.30,0.41,1.27,3.44,5.36,9.18,10.09,11.84,12.52,13.57,18.97,24.36,26.14,29.09,29.71,37.14,42.96,38.02,34.24
35.25,39.75,0.00,-0.10,-0.32,0.31,1.12,3.07,4.85,8.23,9.21,10.87,11.62,12.95,17.41,21.78,23.22,25.62,26.00,32.02,36.69,32.20,28.75
35.25,40.25,0.00,-0.15,-0.34,0.20,0.97,2.69,4.34,7.28,8.55,10.46,11.63,12.93,16.58,20.12,21.26,22.88,22.78,26.91,30.44,26.38,23.26
34.75,27.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,28.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,28.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,29.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,29.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,30.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,30.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,31.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,32.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,32.75,0.00,-2.89,-0.05,-1.55,0.78,-3.56,-1.43,-11.43,2.39,10.00,25.41,36.39,11.88,-10.49,-17.40,-34.10,-44.89,-73.69,-96.30,-103.95,-114.24
34.75,33.25,0.00,-2.89,-0.11,-1.65,0.64,-3.67,-1.45,-11.29,2.76,10.65,26.37,37.64,13.42,-8.71,-15.46,-29.78,-39.21,-66.23,-88.30,-96.47,-107.29
34.75,33.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,34.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
